user_id,recs
434,"[852864, 940108, 973889, 1040669, 15595804, 843441, 834303, 1085095, 1106872, 820165, 1058214, 909714, 9837153, 1102067, 12731701, 971962, 1068292, 847270, 956486, 10284972, 878445, 1128812, 12811559, 910071, 933067, 956902, 960791, 9837807, 5590158, 912171, 1138953, 1027284, 1105917, 845109, 9420312, 868971, 840361, 1096036, 9297561, 1131310, 1076881, 1134956, 15927215, 1124077, 923208, 976998, 819518, 1048462, 1134379, 13512965]"
435,"[970160, 851569, 6533608, 5569845, 962229, 5569230, 5569471, 8177622, 972244, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719]"
436,"[934948, 916758, 934168, 1070702, 916122, 1024306, 1069312, 878996, 900802, 893802, 998444, 5585510, 1092819, 962229, 922127, 9799034, 1015113, 1029743, 904603, 962568, 7443456, 820306, 1075334, 8159156, 15830451, 989657, 980436, 843898, 1120991, 1075566, 10457233, 1068708, 1076366, 1139058, 863802, 1054996, 1059397, 10456370, 15717071, 1074333, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361]"
437,"[947858, 6534178, 835098, 828219, 971660, 1022984, 846634, 904695, 9527036, 13987220, 13986579, 9803591, 14077936, 1082185, 1133827, 977798, 1111986, 891961, 1103898, 10254163, 822629, 977559, 1037863, 839419, 1053690, 8119000, 907647, 987122, 15452356, 5571328, 1074697, 1049708, 994928, 7409618, 968417, 1113189, 6633224, 941307, 907014, 1106198, 5586076, 1075470, 969292, 6944882, 16770147, 15596094, 15596025, 1096343, 985386, 1105623]"
438,"[1069522, 7155863, 1011736, 1049701, 6464026, 951197, 9297371, 8160492, 12810391, 13072850, 9526704, 829323, 854852, 14077631, 7137678, 917033, 1016800, 8065410, 1013167, 924352, 1097458, 865174, 830503, 9677845, 12487404, 9803545, 13115469, 846833, 1122358, 834117, 962991, 883358, 1009770, 5571320, 15831404, 6979518, 15737492, 15597098, 954495, 1082185, 1055646, 10149640, 851675, 846015, 13130916, 9881593, 5569471, 5568489, 5569230, 926905]"
439,"[1075707, 1058997, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690]"
441,"[17214733, 1137688, 8293385, 1123792, 860776, 6391064, 6602729, 898312, 10457103, 9552761, 8090946, 6961678, 1124971, 12810393, 6704329, 1009046, 1054917, 1038985, 933835, 6602667, 913894, 1075313, 9878540, 883606, 9833277, 976998, 1108854, 863100, 887342, 851865, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656]"
442,"[884123, 1001277, 10456541, 835098, 9213933, 1091365, 977592, 15563530, 9831557, 911411, 1138682, 17104189, 5568378, 12352201, 939383, 13115579, 1028715, 1125391, 15596430, 15595950, 5577030, 1126899, 1110843, 6396228, 13876878, 1005186, 894360, 931860, 847270, 7166469, 7025114, 1124729, 852793, 1119399, 1031833, 13877256, 15452534, 879755, 1085604, 1051211, 928751, 16219494, 850795, 988009, 915349, 867188, 6534178, 913278, 1058997, 908531]"
443,"[850229, 893168, 907366, 1082185, 1075637, 13876788, 7463287, 872466, 1088873, 8011397, 1023331, 862349, 920309, 827261, 914190, 1069094, 1068562, 1115358, 1029372, 1105769, 1057260, 898554, 15830703, 1081177, 12484608, 1055646, 5591611, 981760, 944823, 867140, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656]"
445,"[9526572, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
446,"[909899, 938295, 1105059, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
447,"[977571, 959172, 826969, 5591170, 1104146, 1029743, 1068343, 1041259, 5592931, 995785, 898034, 1102959, 916381, 1034499, 866140, 951526, 972742, 1053763, 900491, 826835, 1022981, 999971, 971165, 847789, 855229, 896938, 1053690, 915041, 1115440, 1076875, 857697, 9885206, 897088, 12582328, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820]"
448,"[9881593, 13877039, 891171, 6533549, 13133678, 1028168, 7466852, 9487553, 870452, 1049695, 819518, 870547, 7443351, 1044844, 825625, 1127500, 9575546, 5592261, 1121360, 1039870, 862349, 999104, 13512423, 951590, 8203451, 870929, 1138858, 1065538, 909647, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707]"
449,"[13382073, 847260, 914190, 921744, 957063, 1025533, 859075, 1002558, 920769, 997128, 833025, 12263184, 1067271, 9828021, 6534178, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249]"
450,"[1024051, 836281, 912146, 1062782, 7025047, 995242, 1130111, 15740858, 12810393, 905539, 13842090, 13842214, 1005186, 1093413, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997]"
451,"[1022254, 844179, 838948, 1040510, 1029743, 9677236, 999189, 1044078, 934639, 963727, 884756, 9859133, 8205218, 1127611, 1068292, 835300, 1004906, 890788, 912684, 10149640, 1082185, 1123720, 1051516, 1109370, 969932, 962229, 1072685, 1071939, 12256522, 7410343, 1120532, 5587938, 1029112, 886941, 1070803, 5568378, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646]"
452,"[15971681, 13911389, 13911220, 12781658, 15776053, 5577110, 16809699, 8019716, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036]"
454,"[1026118, 9524291, 9521679, 1096667, 965208, 979733, 5591083, 6463742, 6464208, 969568, 851819, 895680, 995628, 937292, 831628, 15452836, 1019247, 5981267, 1138677, 9419198, 954424, 956284, 1130666, 1080153, 916122, 15595898, 824005, 1070820, 957013, 1029743, 5569230, 13944807, 985445, 839243, 846202, 911311, 1066251, 1051882, 912860, 1031083, 844179, 9655696, 9245106, 881047, 899624, 911088, 1024938, 977886, 912620, 873178]"
456,"[854405, 15593987, 5978656, 1129535, 7025249, 1080014, 10456452, 10455997, 9297614, 1079987, 879445, 6533591, 5995072, 13381540, 8090536, 10204392, 15508599, 951412, 5569845, 1092914, 17291334, 17104893, 959476, 1107039, 5569230, 1068832, 1083341, 841872, 10456152, 834911, 1017363, 1022859, 1110764, 995628, 1116821, 5580793, 1074499, 1018588, 957267, 859700, 848319, 15717150, 901916, 5996212, 1085161, 5995626, 891516, 869604, 883404, 962782]"
457,"[1051323, 995660, 828106, 844179, 957232, 1133312, 1130788, 1060292, 913249, 831536, 5592931, 1019078, 908504, 945662, 1055646, 1082185, 1026118, 979707, 820165, 995785, 1081177, 911311, 1005186, 899624, 1135476, 976065, 7410335, 5590965, 863699, 1080435, 12695656, 1075175, 940766, 866140, 1013321, 999134, 1111072, 898980, 883404, 16809471, 925258, 1029743, 859075, 985911, 1058779, 1127264, 1070015, 1001788, 5578494, 822346]"
458,"[1113721, 10180324, 9338009, 1123106, 15596417, 959219, 1137284, 12301268, 1060976, 849843, 13416784, 6514008, 831246, 6979545, 1066251, 15452734, 883932, 9827666, 8357418, 999563, 1017813, 878775, 893641, 942341, 5978656, 9827565, 923746, 890612, 908489, 968774, 828857, 13672065, 890999, 9836903, 847982, 840361, 1058997, 1002558, 944419, 896913, 1049897, 936723, 1125382, 1117336, 879635, 893739, 1010164, 916993, 6034857, 828588]"
459,"[1039682, 865528, 986912, 885290, 1110764, 927238, 1100533, 855138, 15798066, 1017418, 1053875, 965331, 863762, 845675, 1098066, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249]"
460,"[6534178, 916122, 8064946, 15741540, 8066600, 949510, 988824, 1082185, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036]"
461,"[951821, 1082702, 969703, 924273, 1065662, 918368, 1031260, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177]"
462,"[13133754, 991411, 1011926, 1090819, 7168434, 870515, 921504, 1129982, 823862, 1020770, 904422, 995242, 1027855, 942556, 1070076, 1137775, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857]"
463,"[12301138, 12301405, 939900, 847790, 995505, 12810436, 1106523, 909067, 857006, 838797, 837270, 13008249, 999799, 1124729, 834484, 6424275, 5566904, 9446692, 1082185, 1055646, 12811532, 848154, 852065, 1046689, 1039156, 7431990, 1105616, 840361, 9834742, 929751, 1027102, 1062854, 6534166, 1036093, 835243, 16053266, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646]"
464,"[993638, 12599601, 5566697, 5565024, 1042817, 1045069, 5583623, 5569374, 839419, 1135476, 945323, 961554, 13416485, 9655175, 17235917, 6464239, 12349696, 923746, 8180927, 842392, 838829, 1047182, 962782, 13446984, 1025522, 877226, 940700, 1121360, 822892, 833193, 1030455, 1016782, 1132968, 9858847, 865511, 884039, 1080414, 956995, 850102, 1102759, 995242, 955075, 1012284, 871252, 15715861, 1041157, 1134522, 1007191, 16096700, 941183]"
466,"[920724, 945756, 923235, 1093404, 12427590, 1041833, 10284766, 1051574, 1056801, 1117723, 835077, 1046756, 6919354, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122]"
467,"[14025349, 880000, 1082185, 904422, 845053, 1117039, 1081177, 1069863, 1139216, 1063207, 1029743, 932685, 6034857, 967461, 975649, 1022795, 923149, 871033, 9799034, 1077535, 917767, 872177, 849843, 961846, 1107553, 1104785, 6919433, 1107935, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906]"
468,"[7025202, 5996587, 1136043, 15973258, 6463451, 859010, 6463808, 908504, 6552565, 822280, 16733487, 1090823, 13910527, 13910898, 13911622, 13911082, 1052583, 16733215, 7025204, 832513, 7166862, 6704153, 9221112, 6919437, 917384, 933968, 6919170, 9526884, 12330376, 982704, 1056621, 8019920, 15740996, 15741323, 1137344, 1068561, 819423, 10149640, 6602711, 1082141, 983584, 9487606, 907625, 1106523, 12695224, 1121360, 943316, 1107538, 869123, 8119129]"
469,"[938591, 963835, 17381995, 1000493, 1053460, 13007251, 10150194, 1027569, 1041796, 862349, 17248549, 1073426, 17241438, 15972927, 6533765, 961021, 837669, 12456474, 916993, 7410331, 819978, 1134062, 1022097, 9570174, 9878738, 6534178, 5590009, 1135476, 1082185, 5569230, 968215, 5592261, 884344, 843841, 834303, 6514280, 891618, 16122430, 16100266, 838554, 6548453, 1104343, 5568729, 974498, 924562, 5567955, 932006, 906883, 1038985, 13877012]"
470,"[983006, 1117414, 1119784, 6534178, 908314, 986596, 1040510, 963876, 995242, 1081189, 1089066, 9831845, 970619, 937791, 844424, 882477, 870211, 1094352, 838602, 1080566, 890862, 909868, 994928, 9802988, 883404, 1023027, 1022003, 1139827, 9420312, 873874, 7167853, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568]"
471,"[954132, 5592850, 6553298, 1004596, 870826, 933067, 937555, 5568489, 5569230, 967332, 858373, 934639, 1022254, 866227, 923746, 15972074, 12301073, 5586275, 944317, 15687069, 15741208, 1092160, 921863, 827394, 861603, 840361, 937524, 16828246, 870547, 9859112, 9859182, 1026241, 999104, 1113098, 989307, 1041796, 9523058, 13007431, 1080027, 896054, 995242, 953476, 1089066, 828867, 923673, 1084177, 1082185, 6534178, 1029743, 995242]"
472,"[6553836, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
473,"[1081177, 999971, 9527350, 1093721, 8249365, 913671, 990656, 853164, 883404, 1120741, 15926886, 6534178, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928]"
474,"[12811534, 1038663, 1060598, 831628, 999858, 1016093, 8357613, 1103105, 1106523, 9836821, 8249371, 1130858, 1055072, 6039859, 15596707, 9677748, 13512902, 992529, 9837296, 13877305, 12302069, 1056005, 969039, 8205218, 15452812, 6534035, 6534578, 892040, 977559, 865456, 13007022, 986327, 884774, 922636, 1133018, 969419, 1001148, 907631, 962185, 939636, 1068719, 935993, 951590, 883963, 910745, 859618, 938700, 910071, 1013321, 913623]"
475,"[12757133, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
476,"[5590613, 5587656, 891530, 829291, 836090, 1127817, 1002076, 833715, 979746, 872508, 1003188, 853622, 923849, 1042345, 1068343, 853643, 15973208, 941176, 893400, 956125, 1080155, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996]"
477,"[842264, 12731432, 897125, 936117, 12302069, 1077555, 855356, 12781759, 17329749, 1137487, 1100137, 859427, 1068651, 1073775, 893118, 1103105, 1059593, 919534, 6534178, 1029743, 9487898, 8019325, 941307, 979707, 962229, 873654, 926597, 1041496, 1105761, 996851, 1112598, 881883, 8019564, 823758, 1068719, 1043590, 859010, 1100860, 5589247, 5587133, 975644, 5587502, 1109352, 1022003, 1082185, 6534178, 1029743, 995242, 1106523, 981760]"
479,"[15830703, 892317, 1015597, 15571575, 986912, 866227, 1063207, 878234, 910291, 942088, 1092948, 1060269, 1002838, 13189983, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997]"
480,"[9705749, 16809666, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690]"
481,"[973916, 1081532, 5591939, 13213405, 825343, 6464086, 1051323, 1039224, 824180, 9245106, 1120928, 1075275, 1010717, 1033142, 1100975, 1121344, 1010582, 915874, 857016, 864557, 947761, 903123, 967560, 856888, 1111292, 1022003, 911812, 916970, 1050229, 998620, 1100368, 987044, 981760, 972416, 845208, 900937, 1003600, 1012922, 1074283, 871440, 1133018, 852793, 15452812, 986760, 1030409, 951590, 965766, 1077485, 1025454, 1082185]"
482,"[1051686, 1059473, 9835606, 12731425, 915041, 981760, 1051516, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177]"
